zip,city,state,latitude,longitude,population
65649,Fair Play,MO,37.6,-93.6,1593
28783,Tuckasegee,NC,35.3,-83.0,1593
43360,Zanesfield,OH,40.3,-83.6,1593
75127,Fruitvale,TX,32.66,-95.8,1593
24526,Big Island,VA,37.5,-79.4,1593
95415,Boonville,CA,39.03,-123.39,1592
95421,Cazadero,CA,38.6,-123.2,1592
62932,Elkville,IL,37.9,-89.22,1592
52242,Iowa City,IA,41.66,-91.55,1592
63848,Gideon,MO,36.4,-89.9,1592
83873,Wallace,ID,47.4,-115.6,1591
04860,Tenants Harbor,ME,43.9,-69.2,1591
21530,Flintstone,MD,39.7,-78.5,1591
56315,Brandon,MN,46.0,-95.6,1591
14129,Perrysburg,NY,42.48,-79.0,1591
43067,Raymond,OH,40.35,-83.47,1591
57382,Wessington Springs,SD,44.0,-98.7,1591
36579,Stockton,AL,31.1,-87.8,1590
03444,Dublin,NH,42.89,-72.07,1590
13335,Edmeston,NY,42.7,-75.3,1590
14889,Van Etten,NY,42.2,-76.55,1590
35974,Geraldine,AL,34.37,-86.01,1589
63013,Beaufort,MO,38.4,-91.14,1589
47561,Oaktown,IN,38.8,-87.4,1588
55983,Wanamingo,MN,44.3,-92.8,1588
28582,Stella,NC,34.76,-77.14,1588
43320,Edison,OH,40.59,-82.9,1588
45148,Midland,OH,39.29,-83.88,1588
93266,Stratford,CA,36.0,-119.8,1587
46794,Wawaka,IN,41.46,-85.46,1587
77837,Calvert,TX,31.0,-96.7,1587
48729,Deford,MI,43.5,-83.2,1586
37902,Knoxville,TN,35.96,-83.92,1586
71027,Frierson,LA,32.3,-93.7,1585
68359,Friend,NE,40.6,-97.3,1585
03849,Madison,NH,43.9,-71.11,1585
58790,Velva,ND,48.0,-100.9,1585
78379,Riviera,TX,27.3,-97.9,1585
76639,Dawson,TX,31.9,-96.6,1584
46705,Ashley,IN,41.53,-85.07,1583
51450,Lake View,IA,42.3,-95.0,1583
52563,Hedrick,IA,41.2,-92.3,1583
73628,Cheyenne,OK,35.6,-99.7,1583
72863,Scranton,AR,35.4,-93.6,1582
50166,Milo,IA,41.3,-93.4,1582
42716,Buffalo,KY,37.46,-85.65,1582
13054,Durhamville,NY,43.16,-75.67,1582
35035,Brierfield,AL,33.0,-87.0,1581
76518,Buckholts,TX,30.9,-97.1,1581
54974,Rosendale,WI,43.78,-88.67,1581
36860,Hurtsboro,AL,32.3,-85.4,1580
31733,Chula,GA,31.6,-83.5,1580
04854,Owls Head,ME,44.07,-69.08,1580
56316,Brooten,MN,45.5,-95.1,1580
45146,Martinsville,OH,39.31,-83.79,1580
57438,Faulkton,SD,45.1,-99.1,1580
36343,Gordon,AL,31.1,-85.2,1579
28392,Tar Heel,NC,34.8,-78.8,1579
97054,Deer Island,OR,46.0,-122.9,1579
85342,Morristown,AZ,33.9,-112.5,1578
67867,Montezuma,KS,37.6,-100.5,1578
71237,Epps,LA,32.6,-91.5,1578
48466,Peck,MI,43.28,-82.81,1578
22959,North Garden,VA,37.93,-78.64,1578
65624,Cape Fair,MO,36.74,-93.54,1577
25260,Mason,WV,38.99,-82.04,1577
54741,Fairchild,WI,44.6,-91.0,1577
48649,Oakley,MI,43.16,-84.21,1576
14731,Ellicottville,NY,42.3,-78.7,1576
30413,Bartow,GA,32.9,-82.5,1575
26050,Newell,WV,40.61,-80.62,1575
61051,Milledgeville,IL,41.99,-89.74,1574
50469,Rockwell,IA,43.0,-93.2,1574
12814,Bolton Landing,NY,43.6,-73.6,1574
43908,Bergholz,OH,40.51,-80.88,1574
92086,Warner Springs,CA,33.3,-116.7,1573
48635,Lupton,MI,44.4,-84.0,1573
03043,Francestown,NH,42.99,-71.82,1573
16133,Jackson Center,PA,41.28,-80.11,1573
50682,Winthrop,IA,42.5,-91.7,1572
68745,Laurel,NE,42.5,-97.1,1572
12472,Rosendale,NY,41.84,-74.07,1572
12937,Fort Covington,NY,44.95,-74.49,1572
83615,Donnelly,ID,44.67,-116.05,1571
62931,Elizabethtown,IL,37.48,-88.28,1571
16112,Bessemer,PA,40.96,-80.49,1571
79313,Anton,TX,33.8,-102.2,1571
79343,Lorenzo,TX,33.6,-101.6,1571
36256,Daviston,AL,33.0,-85.7,1570
69022,Cambridge,NE,40.3,-100.1,1570
19716,Newark,DE,39.68,-75.75,1568
64763,Lowry City,MO,38.2,-93.7,1568
59874,Trout Creek,MT,47.8,-115.7,1568
12052,Cropseyville,NY,42.76,-73.48,1568
73768,Ringwood,OK,36.4,-98.3,1568
54227,Maribel,WI,44.28,-87.81,1568
95962,Oregon House,CA,39.37,-121.28,1567
30452,Register,GA,32.3,-81.9,1567
55951,Le Roy,MN,43.5,-92.5,1567
44620,Dellroy,OH,40.58,-81.22,1567
82730,Upton,WY,43.9,-104.8,1566
42634,Parkers Lake,KY,36.9,-84.4,1565
11976,Water Mill,NY,40.93,-72.34,1565
74878,Wanette,OK,35.0,-97.1,1565
79911,El Paso,TX,31.882,-106.544,1565
65257,Higbee,MO,39.3,-92.5,1564
62554,Oreana,IL,39.95,-88.87,1563
49102,Berrien Center,MI,41.95,-86.27,1563
29351,Joanna,SC,34.41,-81.81,1563
76626,Blooming Grove,TX,32.1,-96.72,1563
23071,Hartfield,VA,37.54,-76.46,1563
03462,Spofford,NH,42.89,-72.41,1562
44817,Bloomdale,OH,41.21,-83.55,1562
59823,Bonner,MT,47.0,-113.6,1561
25520,Glenwood,WV,38.7,-82.2,1561
81022,Avondale,CO,38.1,-104.4,1560
61747,Hopedale,IL,40.41,-89.44,1560
49689,Wellston,MI,44.2,-85.9,1560
39741,Cedarbluff,MS,33.7,-88.8,1560
27022,Lawsonville,NC,36.53,-80.23,1560
24314,Bastian,VA,37.2,-81.2,1560
94020,La Honda,CA,37.26,-122.23,1559
81047,Holly,CO,38.0,-102.3,1559
47514,Branchville,IN,38.14,-86.59,1559
49405,Custer,MI,43.9,-86.2,1559
68853,Loup City,NE,41.3,-99.0,1559
45616,Blue Creek,OH,38.8,-83.3,1559
35548,Brilliant,AL,34.06,-87.75,1558
49050,Dowling,MI,42.49,-85.24,1557
44032,Dorset,OH,41.68,-80.68,1557
70080,Paradis,LA,29.88,-90.43,1556
64084,Rayville,MO,39.4,-94.1,1556
17881,Trevorton,PA,40.79,-76.66,1556
62047,Hardin,IL,39.18,-90.64,1555
23156,Shacklefords,VA,37.5,-76.7,1555
94060,Pescadero,CA,37.2,-122.3,1554
70749,Jarreau,LA,30.65,-91.41,1554
02462,Newton Lower Falls,MA,42.33,-71.26,1554
63846,Essex,MO,36.8,-89.8,1554
52659,Winfield,IA,41.1,-91.4,1553
55751,Iron,MN,47.4,-92.7,1553
56584,Twin Valley,MN,47.2,-96.2,1553
43533,Lyons,OH,41.68,-84.08,1553
05151,Perkinsville,VT,43.39,-72.49,1553
61486,Viola,IL,41.19,-90.59,1552
68770,Ponca,NE,42.6,-96.7,1552
37059,Dowelltown,TN,35.96,-85.9,1552
53063,Newton,WI,44.0,-87.8,1552
54541,Laona,WI,45.6,-88.6,1552
54754,Merrillan,WI,44.4,-90.8,1552
36855,Five Points,AL,33.0,-85.3,1551
21659,Rhodesdale,MD,38.6,-75.8,1551
16872,Rebersburg,PA,41.0,-77.3,1551
54876,Stone Lake,WI,45.8,-91.5,1551
50236,Roland,IA,42.17,-93.48,1550
55736,Floodwood,MN,47.0,-92.9,1550
54489,Vesper,WI,44.46,-90.0,1550
65017,Brumley,MO,38.1,-92.5,1549
12515,Clintondale,NY,41.69,-74.06,1549
74735,Fort Towson,OK,34.0,-95.3,1549
05051,Newbury,VT,44.09,-72.11,1549
40810,Bledsoe,KY,36.9,-83.3,1548
21719,Cascade,MD,39.7,-77.49,1548
48652,Rhodes,MI,43.9,-84.2,1548
61725,Carlock,IL,40.61,-89.12,1547
99676,Talkeetna,AK,63.0,-148.0,1546
47360,Mooreland,IN,40.01,-85.26,1546
70516,Branch,LA,30.37,-92.3,1546
21541,Mc Henry,MD,39.55,-79.36,1546
16050,Petrolia,PA,41.05,-79.77,1546
05651,East Montpelier,VT,44.28,-72.5,1546
68876,Shelton,NE,40.8,-98.8,1545
58041,Hankinson,ND,46.1,-96.9,1545
68057,Scribner,NE,41.6,-96.7,1544
27849,Lewiston Woodville,NC,36.1,-77.2,1544
24931,Crawley,WV,37.9,-80.6,1544
98850,Rock Island,WA,47.4,-120.1,1543
46785,Saint Joe,IN,41.32,-84.89,1542
71422,Dodson,LA,32.1,-92.6,1542
43754,Lewisville,OH,39.8,-81.2,1542
96730,Kaaawa,HI,21.54,-157.85,1541
67067,Kechi,KS,37.79,-97.27,1541
04290,Peru,ME,44.5,-70.5,1541
75487,Talco,TX,33.3,-95.2,1541
78389,Skidmore,TX,28.2,-97.7,1541
56382,Swanville,MN,45.9,-94.6,1540
05857,Newport Center,VT,44.9,-72.3,1540
26763,Springfield,WV,39.5,-78.7,1540
92242,Earp,CA,34.3,-114.3,1539
67561,Nickerson,KS,38.1,-98.09,1538
49411,Free Soil,MI,44.1,-86.3,1538
59858,Philipsburg,MT,46.3,-113.5,1538
03810,Alton Bay,NH,43.51,-71.28,1538
73645,Erick,OK,35.2,-99.9,1538
23432,Suffolk,VA,36.88,-76.55,1538
80737,Julesburg,CO,40.9,-102.2,1537
81624,Collbran,CO,39.2,-107.8,1537
41723,Busy,KY,37.25,-83.31,1537
71030,Gloster,LA,32.19,-93.79,1537
14550,Silver Springs,NY,42.68,-78.1,1537
15729,Commodore,PA,40.7,-78.91,1537
29471,Reevesville,SC,33.18,-80.67,1537
24479,Swoope,VA,38.2,-79.3,1537
04847,Hope,ME,44.25,-69.19,1536
15464,Mill Run,PA,39.92,-79.44,1536
22663,White Post,VA,39.06,-78.11,1536
99780,Tok,AK,63.0,-142.0,1535
51038,Merrill,IA,42.7,-96.3,1535
67330,Altamont,KS,37.2,-95.3,1535
04354,Palermo,ME,44.4,-69.4,1535
14709,Angelica,NY,42.3,-78.0,1535
16613,Ashville,PA,40.55,-78.54,1535
38482,Santa Fe,TN,35.8,-87.1,1535
54156,Pembine,WI,45.6,-87.9,1535
61759,Minier,IL,40.43,-89.33,1534
40815,Cawood,KY,36.77,-83.21,1534
04563,Cushing,ME,44.0,-69.25,1534
49656,Luther,MI,44.1,-85.7,1534
13402,Madison,NY,42.9,-75.5,1534
37181,Vanleer,TN,36.26,-87.47,1534
60948,Loda,IL,40.5,-88.1,1533
04858,South Thomaston,ME,44.04,-69.15,1533
07711,Allenhurst,NJ,40.24,-74.01,1533
16240,Mayport,PA,41.0,-79.2,1533
29916,Early Branch,SC,32.7,-81.0,1533
24946,Hillsboro,WV,38.2,-80.2,1533
54759,Pepin,WI,44.5,-92.1,1533
62530,Divernon,IL,39.57,-89.66,1532
62571,Tower Hill,IL,39.4,-89.0,1532
66521,Onaga,KS,39.5,-96.2,1532
38754,Isola,MS,33.2,-90.6,1532
43435,Helena,OH,41.33,-83.33,1532
98624,Ilwaco,WA,46.4,-124.0,1532
99173,Springdale,WA,48.0,-117.9,1532
13144,Richland,NY,43.57,-75.98,1531
29104,Mayesville,SC,34.0,-80.2,1531
50621,Conrad,IA,42.2,-92.9,1530
71072,Shongaloo,LA,32.9,-93.3,1530
43347,Rushsylvania,OH,40.49,-83.65,1530
97107,Bay City,OR,45.6,-123.7,1530
24460,Millboro,VA,38.0,-79.6,1530
62520,Dawson,IL,39.82,-89.46,1529
70759,Morganza,LA,30.8,-91.6,1528
17878,Stillwater,PA,41.17,-76.33,1528
15327,Dilliner,PA,39.76,-79.98,1527
60966,Sheldon,IL,40.8,-87.6,1526
62242,Evansville,IL,38.1,-89.95,1526
56326,Evansville,MN,46.0,-95.7,1526
43778,Salesville,OH,40.0,-81.4,1526
48897,Woodland,MI,42.7,-85.13,1525
13630,De Kalb Junction,NY,44.5,-75.3,1525
57339,Fort Thompson,SD,44.1,-99.3,1525
23315,Carrsville,VA,36.74,-76.84,1525
98638,Naselle,WA,46.4,-123.7,1525
83832,Genesee,ID,46.6,-116.9,1524
50046,Cambridge,IA,41.89,-93.54,1524
42528,Dunnville,KY,37.2,-85.0,1524
82053,Burns,WY,41.3,-104.4,1524
63655,Marquand,MO,37.4,-90.2,1523
12486,Tillson,NY,41.83,-74.07,1523
97497,Wolf Creek,OR,42.7,-123.5,1523
29819,Bradley,SC,34.1,-82.2,1523
24839,Hanover,WV,37.55,-81.75,1523
36005,Banks,AL,31.9,-85.8,1522
60460,Odell,IL,41.0,-88.5,1522
52237,Hopkinton,IA,42.4,-91.3,1522
48861,Mulliken,MI,42.74,-84.93,1522
57059,Scotland,SD,43.1,-97.8,1522
28421,Atkinson,NC,34.51,-78.19,1521
74829,Boley,OK,35.56,-96.45,1521
98858,Waterville,WA,47.7,-119.8,1521
63448,La Grange,MO,40.02,-91.54,1520
65650,Flemington,MO,37.8,-93.47,1520
58267,Northwood,ND,47.8,-97.6,1520
80809,Cascade,CO,38.9,-105.0,1519
60921,Chatsworth,IL,40.7,-88.3,1519
55310,Bird Island,MN,44.8,-94.9,1519
03837,Gilmanton Iron Works,NH,43.4,-71.3,1519
24938,Frankford,WV,37.9,-80.38,1518
54858,Milltown,WI,45.52,-92.46,1518
31016,Culloden,GA,32.8,-84.1,1517
83623,Glenns Ferry,ID,43.0,-115.3,1517
68463,Weeping Water,NE,40.88,-96.14,1517
13809,Mount Upton,NY,42.4,-75.4,1517
04088,Waterford,ME,44.2,-70.7,1516
58722,Burlington,ND,48.3,-101.5,1516
84083,Wendover,UT,40.3,-113.2,1516
54664,Viola,WI,43.5,-90.6,1516
54407,Amherst Junction,WI,44.5,-89.3,1515
56336,Grey Eagle,MN,45.8,-94.7,1514
38954,Sidon,MS,33.4,-90.2,1514
29105,Monetta,SC,33.8,-81.6,1514
54922,Bear Creek,WI,44.5,-88.8,1514
62573,Warrensburg,IL,39.94,-89.08,1513
59749,Sheridan,MT,45.4,-112.0,1513
24892,War,WV,37.3,-81.7,1513
62668,Murrayville,IL,39.6,-90.2,1512
65591,Montreal,MO,38.0,-92.6,1512
57068,Valley Springs,SD,43.6,-96.5,1512
13835,Richford,NY,42.4,-76.2,1511
26591,Worthington,WV,39.45,-80.29,1511
67154,Whitewater,KS,38.0,-97.1,1510
04574,Washington,ME,44.27,-69.39,1510
56282,Raymond,MN,45.0,-95.2,1510
68065,Valparaiso,NE,41.1,-96.9,1510
18854,Wysox,PA,41.78,-76.36,1510
20137,Broad Run,VA,38.8,-77.73,1510
41776,Wooton,KY,37.14,-83.27,1509
01236,Housatonic,MA,42.28,-73.37,1509
12870,Schroon Lake,NY,43.9,-73.7,1509
62560,Raymond,IL,39.3,-89.6,1508
89008,Caliente,NV,37.5,-114.5,1508
57066,Tyndall,SD,43.0,-97.9,1508
79250,Petersburg,TX,33.9,-101.6,1508
35574,Kennedy,AL,33.6,-87.9,1507
95449,Hopland,CA,38.9,-123.0,1507
47637,Tennyson,IN,38.1,-87.2,1507
56152,Lamberton,MN,44.2,-95.3,1507
12060,East Chatham,NY,42.4,-73.5,1507
13694,Waddington,NY,44.85,-75.17,1507
45862,Mendon,OH,40.67,-84.52,1507
01330,Ashfield,MA,42.53,-72.81,1506
12067,Feura Bush,NY,42.55,-73.92,1506
52161,Ossian,IA,43.1,-91.7,1505
42021,Arlington,KY,36.8,-89.0,1505
04068,Porter,ME,43.84,-70.94,1505
89045,Round Mountain,NV,38.8,-117.1,1505
27938,Gatesville,NC,36.4,-76.73,1505
43343,Quincy,OH,40.3,-84.0,1505
61272,New Boston,IL,41.3,-91.0,1504
61565,Sparland,IL,41.0,-89.5,1504
62983,Royalton,IL,37.92,-89.1,1504
47038,Patriot,IN,38.84,-84.85,1504
42349,Horse Branch,KY,37.4,-86.7,1503
63437,Clarence,MO,39.7,-92.2,1503
69348,Hemingford,NE,42.3,-103.3,1503
50076,Exira,IA,41.6,-94.9,1502
28510,Arapahoe,NC,35.0,-76.8,1502
57020,Crooks,SD,43.68,-96.83,1502
05830,Derby Line,VT,45.0,-72.0,1502
36759,Marion Junction,AL,32.4,-87.3,1501
07934,Gladstone,NJ,40.72,-74.68,1501
43540,Metamora,OH,41.69,-83.95,1501
24827,Cyclone,WV,37.7,-81.7,1501
36042,Honoraville,AL,31.9,-86.4,1500
47840,Centerpoint,IN,39.4,-87.0,1500
01354,Gill,MA,42.64,-72.51,1500
64784,Sheldon,MO,37.7,-94.2,1500
12076,Gilboa,NY,42.4,-74.4,1500
38258,Trezevant,TN,36.02,-88.62,1500
76472,Santo,TX,32.6,-98.2,1499
46165,North Salem,IN,39.85,-86.64,1498
41603,Banner,KY,37.56,-82.69,1498
04758,Mars Hill,ME,46.55,-67.85,1498
01344,Erving,MA,42.61,-72.43,1498
05487,Starksboro,VT,44.23,-73.0,1498
62838,Farina,IL,38.8,-88.7,1497
46764,Larwill,IN,41.2,-85.6,1497
39347,Pachuta,MS,32.1,-88.9,1497
44638,Lakeville,OH,40.7,-82.1,1497
02812,Carolina,RI,41.47,-71.67,1497
76636,Covington,TX,32.17,-97.28,1497
56244,Hancock,MN,45.5,-95.7,1496
53023,Glenbeulah,WI,43.78,-88.1,1496
54566,Wabeno,WI,45.4,-88.6,1496
68317,Bennet,NE,40.7,-96.5,1495
43915,Clarington,OH,39.8,-80.9,1495
80731,Haxtun,CO,40.6,-102.6,1494
48747,Munger,MI,43.53,-83.76,1494
12548,Modena,NY,41.66,-74.11,1494
28644,Laurel Springs,NC,36.4,-81.3,1494
16639,Fallentimber,PA,40.68,-78.45,1494
64748,Golden City,MO,37.4,-94.1,1493
64761,Leeton,MO,38.6,-93.7,1493
27842,Henrico,NC,36.52,-77.86,1493
73027,Coyle,OK,36.0,-97.3,1493
57349,Howard,SD,44.0,-97.6,1493
79248,Paducah,TX,33.8,-100.3,1493
99133,Grand Coulee,WA,48.0,-119.0,1493
06027,East Hartland,CT,42.0,-72.91,1492
50543,Gowrie,IA,42.3,-94.3,1492
67869,Plains,KS,37.2,-100.5,1492
04411,Bradley,ME,44.88,-68.57,1492
01342,Deerfield,MA,42.54,-72.62,1492
18355,Scotrun,PA,41.08,-75.34,1492
71834,Doddridge,AR,33.1,-93.9,1491
51005,Aurelia,IA,42.7,-95.4,1491
03442,Bennington,NH,43.02,-71.91,1491
23830,Carson,VA,37.0,-77.4,1491
36046,Lapine,AL,32.0,-86.3,1490
86434,Peach Springs,AZ,35.6,-113.5,1490
93238,Kernville,CA,35.73,-118.37,1490
47223,Butlerville,IN,39.1,-85.5,1490
42024,Barlow,KY,37.1,-89.1,1490
55991,Zumbro Falls,MN,44.3,-92.4,1490
43913,Brilliant,OH,40.26,-80.64,1490
36776,Sawyerville,AL,32.7,-87.8,1489
72479,Weiner,AR,35.6,-90.9,1489
61368,Tiskilwa,IL,41.2,-89.5,1489
50070,Dexter,IA,41.5,-94.2,1489
04449,Hudson,ME,45.0,-68.88,1489
03836,Freedom,NH,43.85,-71.09,1489
58622,Belfield,ND,46.9,-103.2,1489
24951,Lindside,WV,37.48,-80.63,1489
31787,Smithville,GA,31.9,-84.2,1488
56455,Ironton,MN,46.45,-94.0,1488
63852,Holcomb,MO,36.38,-90.03,1488
37713,Bybee,TN,36.11,-83.12,1488
12565,Philmont,NY,42.252,-73.647,1487
29821,Clarks Hill,SC,33.66,-82.11,1487
79043,Hart,TX,34.4,-102.2,1487
54638,Kendall,WI,43.8,-90.4,1487
12592,Wassaic,NY,41.8,-73.56,1486
37408,Chattanooga,TN,35.03,-85.31,1486
22937,Esmont,VA,37.8,-78.6,1486
26681,Nettie,WV,38.22,-80.7,1486
54870,Sarona,WI,45.7,-91.8,1486
85309,Glendale Luke Afb,AZ,33.54,-112.38,1485
83452,Tetonia,ID,43.8,-111.2,1484
46776,Orland,IN,41.71,-85.16,1484
64866,Stark City,MO,36.87,-94.14,1484
12463,Palenville,NY,42.19,-74.02,1484
61330,La Moille,IL,41.5,-89.3,1483
19453,Mont Clare,PA,40.14,-75.5,1483
50424,Buffalo Center,IA,43.4,-93.9,1482
73841,Fort Supply,OK,36.54,-99.57,1482
53510,Belmont,WI,42.74,-90.33,1482
54475,Rudolph,WI,44.48,-89.79,1482
36505,Axis,AL,30.96,-88.02,1481
72466,Smithville,AR,36.1,-91.3,1481
62218,Bartelso,IL,38.52,-89.49,1481
42461,Uniontown,KY,37.8,-87.9,1481
42049,Hazel,KY,36.5,-88.3,1480
17812,Beaver Springs,PA,40.75,-77.24,1480
14804,Almond,NY,42.3,-77.8,1479
45836,Dunkirk,OH,40.78,-83.65,1479
72842,Havana,AR,35.1,-93.6,1478
01072,Shutesbury,MA,42.46,-72.42,1478
97541,Trail,OR,42.8,-122.7,1478
37361,Ocoee,TN,35.1,-84.6,1478
54896,Winter,WI,45.8,-90.9,1478
31009,Cadwell,GA,32.3,-83.0,1477
16411,East Springfield,PA,41.98,-80.45,1477
55748,Hill City,MN,47.0,-93.6,1476
27824,Engelhard,NC,35.5,-76.1,1476
15687,Stahlstown,PA,40.14,-79.31,1476
38067,Saulsbury,TN,35.1,-89.0,1476
32427,Caryville,FL,30.72,-85.8,1475
25865,Lester,WV,37.73,-81.36,1475
41262,Tomahawk,KY,37.83,-82.62,1474
70455,Robert,LA,30.52,-90.32,1474
74366,Spavinaw,OK,36.41,-95.05,1474
38545,Bloomington Springs,TN,36.22,-85.67,1474
62338,Fowler,IL,39.99,-91.23,1473
43727,Chandlersville,OH,39.9,-81.8,1473
23035,Cobbs Creek,VA,37.49,-76.37,1473
04219,Bryant Pond,ME,44.4,-70.6,1472
10964,Palisades,NY,41.02,-73.92,1472
15665,Manor,PA,40.34,-79.66,1472
54979,Van Dyne,WI,43.87,-88.54,1472
57014,Centerville,SD,43.1,-97.0,1471
54805,Almena,WI,45.4,-92.03,1471
81151,Sanford,CO,37.2,-105.6,1470
46156,Milroy,IN,39.5,-85.5,1470
21777,Point Of Rocks,MD,39.28,-77.53,1470
68651,Osceola,NE,41.3,-97.6,1470
16923,Genesee,PA,41.9,-77.9,1470
37337,Grandview,TN,35.8,-84.9,1470
71447,Lena,LA,31.4,-92.8,1469
13348,Hartwick,NY,42.7,-75.1,1469
15340,Hickory,PA,40.28,-80.31,1469
22733,Rapidan,VA,38.3,-78.0,1469
52345,Urbana,IA,42.24,-91.89,1468
39361,Shuqualak,MS,33.0,-88.6,1468
73759,Medford,OK,36.8,-97.7,1468
51458,Odebolt,IA,42.3,-95.2,1467
67548,La Crosse,KS,38.6,-99.3,1467
68371,Henderson,NE,40.8,-97.8,1467
14008,Appleton,NY,43.31,-78.63,1467
44093,Williamsfield,OH,41.54,-80.62,1467
04684,Surry,ME,44.5,-68.5,1466
68301,Adams,NE,40.5,-96.6,1466
97632,Malin,OR,42.05,-121.43,1466
76687,Thornton,TX,31.4,-96.5,1466
35061,Dolomite,AL,33.46,-86.95,1465
72718,Cave Springs,AR,36.27,-94.22,1465
47992,Westpoint,IN,40.3,-87.1,1465
67428,Canton,KS,38.4,-97.4,1465
04069,Pownal,ME,43.89,-70.18,1465
03882,Effingham,NH,43.74,-71.06,1465
96028,Fall River Mills,CA,41.1,-121.5,1464
19954,Houston,DE,38.91,-75.52,1464
56050,Kasota,MN,44.27,-93.95,1464
40177,West Point,KY,38.0,-85.93,1463
01266,West Stockbridge,MA,42.29,-73.37,1463
25446,Summit Point,WV,39.24,-77.97,1463
69339,Crawford,NE,42.7,-103.4,1462
17262,Spring Run,PA,40.2,-77.7,1462
39825,Brinson,GA,30.9,-84.7,1461
67022,Caldwell,KS,37.1,-97.6,1461
68930,Blue Hill,NE,40.3,-98.4,1461
45881,Rawson,OH,40.94,-83.77,1461
76556,Milano,TX,30.7,-96.8,1461
96052,Lewiston,CA,40.8,-122.8,1460
30420,Cobbtown,GA,32.26,-82.14,1460
61370,Tonica,IL,41.2,-89.0,1460
42410,Earlington,KY,37.28,-87.52,1460
69143,Hershey,NE,41.2,-101.0,1460
43464,Vickery,OH,41.41,-82.92,1460
43549,Ney,OH,41.37,-84.52,1460
97366,South Beach,OR,44.58,-124.05,1460
36048,Louisville,AL,31.8,-85.6,1459
62048,Hartford,IL,38.81,-90.1,1459
71368,Sicily Island,LA,31.9,-91.67,1459
64456,Grant City,MO,40.5,-94.4,1459
73859,Vici,OK,36.1,-99.2,1459
46531,Grovertown,IN,41.36,-86.51,1458
21737,Glenelg,MD,39.26,-77.01,1458
55945,Kellogg,MN,44.3,-92.1,1458
63462,Perry,MO,39.4,-91.7,1458
58051,Kindred,ND,46.6,-97.0,1458
57026,Elkton,SD,44.3,-96.5,1458
72041,De Valls Bluff,AR,34.7,-91.5,1457
61377,Wenona,IL,41.1,-89.0,1457
62808,Ashley,IL,38.3,-89.2,1457
67119,Oxford,KS,37.2,-97.2,1457
64473,Oregon,MO,40.0,-95.1,1457
36346,Jack,AL,31.55,-85.94,1456
62964,Mounds,IL,37.13,-89.22,1456
52032,Bernard,IA,42.3,-90.8,1456
38753,Inverness,MS,33.4,-90.6,1456
89020,Amargosa Valley,NV,37.0,-116.0,1456
43457,Risingsun,OH,41.26,-83.42,1456
16317,Cooperstown,PA,41.5,-79.8,1456
37729,Duff,TN,36.51,-84.05,1456
51561,Pacific Junction,IA,41.0,-95.8,1455
52351,Walford,IA,41.88,-91.83,1455
74939,Hodgen,OK,34.83,-94.64,1455
62674,Palmyra,IL,39.4,-90.0,1454
42733,Elk Horn,KY,37.3,-85.2,1454
14894,Wellsburg,NY,42.03,-76.76,1454
26234,Rock Cave,WV,38.75,-80.32,1454
54531,Hazelhurst,WI,45.7,-89.8,1454
55732,Embarrass,MN,47.7,-92.2,1453
78205,San Antonio,TX,29.43,-98.49,1453
99101,Addy,WA,48.4,-117.9,1453
50514,Armstrong,IA,43.4,-94.5,1452
13477,Vernon Center,NY,43.03,-75.52,1452
25625,Holden,WV,37.8,-82.0,1452
97495,Winchester,OR,43.29,-123.32,1450
15344,Jefferson,PA,39.92,-80.05,1450
29580,Nesmith,SC,33.7,-79.6,1450
45743,Long Bottom,OH,39.07,-81.85,1449
36262,Fruithurst,AL,33.8,-85.5,1448
47345,Greens Fork,IN,39.89,-85.06,1448
66537,Scranton,KS,38.75,-95.71,1448
43116,Commercial Point,OH,39.766,-83.067,1448
99036,Valleyford,WA,47.5,-117.3,1448
47666,Patoka,IN,38.4,-87.6,1447
52640,Morning Sun,IA,41.1,-91.3,1447
06750,Bantam,CT,41.73,-73.26,1446
49729,Ellsworth,MI,45.2,-85.3,1446
59014,Bridger,MT,45.2,-108.6,1446
68715,Battle Creek,NE,42.0,-97.6,1446
68920,Alma,NE,40.1,-99.3,1446
12733,Fallsburg,NY,41.74,-74.61,1446
73151,Oklahoma City,OK,35.57,-97.41,1446
15725,Clarksburg,PA,40.52,-79.35,1446
68376,Humboldt,NE,40.1,-95.9,1445
87560,Ribera,NM,35.3,-105.5,1445
12058,Earlton,NY,42.34,-73.92,1445
08202,Avalon,NJ,39.09,-74.74,1444
22938,Faber,VA,37.9,-78.8,1444
20620,Callaway,MD,38.23,-76.52,1443
43767,Norwich,OH,40.0,-81.8,1443
23827,Boykins,VA,36.61,-77.21,1443
83346,Oakley,ID,42.2,-114.0,1442
83876,Worley,ID,47.5,-116.9,1442
66020,Easton,KS,39.3,-95.1,1442
55954,Mabel,MN,43.6,-91.8,1442
95916,Berry Creek,CA,39.7,-121.3,1441
46985,Star City,IN,41.0,-86.6,1441
55797,Wrenshall,MN,46.6,-92.4,1441
58282,Walhalla,ND,48.9,-98.0,1441
30619,Arnoldsville,GA,33.85,-83.25,1440
60550,Shabbona,IL,41.78,-88.87,1440
62642,Greenview,IL,40.1,-89.7,1440
70630,Bell City,LA,30.0,-93.0,1440
64867,Stella,MO,36.7,-94.2,1440
46911,Amboy,IN,40.64,-85.95,1439
48401,Applegate,MI,43.4,-82.7,1439
